,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
167,0.004739809036254883,0.00011676391634080129,0.005090522766113281,0.00012624648964528148,gini,10,15,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.7636363636363637,0.7090909090909091,0.7481168831168831,0.08174429770604726,102
168,0.004935741424560547,0.00016413293271541328,0.0050103187561035155,4.1377652587683254e-05,gini,10,20,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.7857142857142857,0.8392857142857143,0.6607142857142857,0.8181818181818182,0.6727272727272727,0.7553246753246754,0.07442776582604078,77
169,0.004902935028076172,0.0001697929075272866,0.005159425735473633,0.00017158674896147267,gini,10,20,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.7857142857142857,0.8392857142857143,0.6607142857142857,0.8181818181818182,0.6727272727272727,0.7553246753246754,0.07442776582604078,77
170,0.0049343109130859375,8.278008429430982e-05,0.00513458251953125,0.0003429636799434105,gini,10,20,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.7857142857142857,0.8392857142857143,0.6607142857142857,0.8181818181818182,0.6727272727272727,0.7553246753246754,0.07442776582604078,77
171,0.004933881759643555,0.0001161383274721038,0.004978799819946289,8.840162253830194e-05,gini,10,20,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.7857142857142857,0.8392857142857143,0.6607142857142857,0.8181818181818182,0.6727272727272727,0.7553246753246754,0.07442776582604078,77
172,0.0049136638641357425,4.613374246730213e-05,0.005065441131591797,0.00012637336246633087,gini,10,20,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 50}",0.875,0.8392857142857143,0.7142857142857143,0.8181818181818182,0.7818181818181819,0.8057142857142858,0.05479634630359933,1
173,0.004710578918457031,0.00019248614977129109,0.0050277233123779295,0.00011343467921580544,gini,10,20,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 100}",0.8035714285714286,0.875,0.625,0.6909090909090909,0.8363636363636363,0.7661688311688313,0.09355549762092373,33
174,0.0048163414001464845,5.0204046522518926e-05,0.004986429214477539,8.747286218574303e-05,gini,10,25,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 2}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
175,0.004917621612548828,0.00012367973844684972,0.00517888069152832,0.00014245396577709945,gini,10,25,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 5}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
176,0.004905557632446289,0.000211805440595288,0.005308675765991211,0.0006672656752811411,gini,10,25,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
177,0.004835271835327148,2.5837622830319664e-05,0.0049819469451904295,0.00010285935676365943,gini,10,25,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
178,0.0048863887786865234,0.00010835079157389772,0.005065107345581054,7.097967362672622e-05,gini,10,25,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 50}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
179,0.004771661758422851,0.00011979648927507261,0.005044412612915039,0.00020308367493001922,gini,10,25,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.7321428571428571,0.875,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.7301948051948053,0.11370702812149876,215
180,0.0045474529266357425,0.00017559411649970092,0.004933071136474609,7.019820377586601e-05,entropy,2,2,2,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
181,0.004522132873535156,0.00016178062349320426,0.005009174346923828,0.0001150717830836579,entropy,2,2,5,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
182,0.004699087142944336,0.00019592951612115025,0.005016756057739258,0.00010375075879694947,entropy,2,2,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
183,0.004519414901733398,0.00012616785020713468,0.005053424835205078,6.876077796938192e-05,entropy,2,2,15,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
184,0.004708719253540039,0.00026390442131577374,0.005036115646362305,9.696903048509753e-05,entropy,2,2,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 50}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
185,0.004559230804443359,0.00010888379955334464,0.004977083206176758,0.0001476729035062819,entropy,2,2,100,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 100}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
186,0.004467630386352539,0.00012234535747109165,0.005082607269287109,0.0001875039273655685,entropy,2,5,2,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
187,0.004513359069824219,9.42434113176583e-05,0.004987335205078125,0.0001407723597697559,entropy,2,5,5,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
188,0.004612588882446289,0.0002639155871025448,0.0049990653991699215,6.753445193481857e-05,entropy,2,5,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
189,0.004573297500610351,0.00013445771292375404,0.005081701278686524,0.00023394786597788372,entropy,2,5,15,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
190,0.004486894607543946,0.00013021012805717604,0.0048902034759521484,9.557962652518196e-05,entropy,2,5,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
191,0.004456520080566406,0.00011438209293392007,0.0050200939178466795,0.0001957147547259739,entropy,2,5,100,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 100}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
192,0.00440821647644043,0.00019373416660039088,0.0049365520477294925,0.00012184729917291814,entropy,2,10,2,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
193,0.004433536529541015,9.430009087766118e-05,0.004912614822387695,0.0001545167984460564,entropy,2,10,5,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
194,0.0044307708740234375,4.771946520618152e-05,0.004955768585205078,7.974222944535477e-05,entropy,2,10,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
195,0.004438972473144532,0.0001298647944859041,0.005086040496826172,0.00013189126162982756,entropy,2,10,15,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
196,0.0045185089111328125,8.85052669652612e-05,0.00501861572265625,0.00011950414432216236,entropy,2,10,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
197,0.004442262649536133,0.00010081508120991683,0.004973983764648438,7.74100150789395e-05,entropy,2,10,100,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 100}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
198,0.004441738128662109,0.00010034414597387062,0.0048865795135498045,3.996862599434808e-05,entropy,2,15,2,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 2}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
199,0.004450941085815429,0.0001262522708182016,0.004923343658447266,0.00011646712204519224,entropy,2,15,5,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 5}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
200,0.0044635295867919925,0.00010774954116651701,0.004903316497802734,5.337659005038005e-05,entropy,2,15,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
201,0.0044762611389160155,0.00011046716749519954,0.004918670654296875,9.95898805839453e-05,entropy,2,15,15,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
202,0.004391384124755859,9.465000188526432e-05,0.004929113388061524,0.0001332390363788357,entropy,2,15,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 50}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
203,0.004507970809936523,0.00017100755367119937,0.004949712753295898,0.0001058765987596763,entropy,2,15,100,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 100}",0.7678571428571429,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.73,0.07821605799828248,224
204,0.004432964324951172,0.00014871200195643256,0.004918336868286133,4.258852599442961e-05,entropy,2,20,2,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
205,0.004567432403564453,0.00023461625795362378,0.004959249496459961,0.00016236396962941629,entropy,2,20,5,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
206,0.004418706893920899,6.517591270186528e-05,0.004864501953125,8.102169140834182e-05,entropy,2,20,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
207,0.004431629180908203,0.00010184158935571775,0.004902505874633789,0.000122849077632801,entropy,2,20,15,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
208,0.004380130767822265,3.0077276265296528e-05,0.004888010025024414,8.778044981623229e-05,entropy,2,20,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20, 'min_samples_split': 50}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
209,0.004452419281005859,0.00013668114400954083,0.004950094223022461,0.00013842710000982707,entropy,2,20,100,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20, 'min_samples_split': 100}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
210,0.004457712173461914,0.00016670263877408968,0.004944515228271484,0.00013977653126564195,entropy,2,25,2,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 2}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
211,0.004406499862670899,4.283616921646291e-05,0.004944992065429687,7.387289543032701e-05,entropy,2,25,5,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 5}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
212,0.0044100284576416016,0.0001199625061352741,0.004903936386108398,5.459558490549762e-05,entropy,2,25,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
213,0.0044384002685546875,8.697475780454124e-05,0.004935550689697266,5.000596529784272e-05,entropy,2,25,15,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
214,0.004402875900268555,6.904611929997073e-05,0.004937314987182617,0.00010785637011747309,entropy,2,25,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 50}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
215,0.004417991638183594,0.00010439778698028672,0.0049229621887207035,0.00012382613605858736,entropy,2,25,100,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.7321428571428571,0.8571428571428571,0.625,0.6909090909090909,0.7090909090909091,0.7228571428571429,0.07603299964431981,294
216,0.004704570770263672,5.7093678531951245e-05,0.004979133605957031,6.167718603343536e-05,entropy,3,2,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
217,0.004738426208496094,0.00013398280745057978,0.004936981201171875,5.693032299941289e-05,entropy,3,2,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
218,0.004728126525878906,0.00010874735308576503,0.004967021942138672,7.176556062727272e-05,entropy,3,2,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
219,0.004764461517333984,0.0001718007687367673,0.004896974563598633,9.802183159801926e-05,entropy,3,2,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
220,0.0046328544616699215,0.00010510183266547425,0.004943704605102539,0.00011668202338239757,entropy,3,2,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 50}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
221,0.004644966125488282,7.92483560197815e-05,0.004933595657348633,9.035504255839627e-05,entropy,3,2,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.6909090909090909,0.7818181818181819,0.7481168831168831,0.08491793583978355,102
222,0.0046272754669189455,5.86244864487025e-05,0.004861593246459961,8.266092824371204e-05,entropy,3,5,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
223,0.00463709831237793,9.335767721390357e-05,0.004968500137329102,8.04536915589849e-05,entropy,3,5,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
224,0.0046291351318359375,0.00011052505208048042,0.0049095630645751955,7.457440460783466e-05,entropy,3,5,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
225,0.004730367660522461,0.00010202628290373047,0.005212020874023437,0.00039186428341123135,entropy,3,5,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
226,0.004660129547119141,7.284021213838677e-05,0.004990434646606446,0.0001103085857758485,entropy,3,5,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7142857142857143,0.8571428571428571,0.625,0.6909090909090909,0.7818181818181819,0.7338311688311687,0.07946959011520123,198
227,0.004598140716552734,0.00011905020589442765,0.004935026168823242,2.8590752011550232e-05,entropy,3,5,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.6909090909090909,0.7818181818181819,0.7481168831168831,0.08491793583978355,102
228,0.004576826095581054,0.00010303904851221158,0.004883575439453125,0.00010905833953015509,entropy,3,10,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7142857142857143,0.8392857142857143,0.625,0.6909090909090909,0.7818181818181819,0.7302597402597403,0.07406509560910889,210
229,0.0046117305755615234,8.028754058725873e-05,0.005101299285888672,0.00038635459956038506,entropy,3,10,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.7142857142857143,0.8392857142857143,0.625,0.6909090909090909,0.7818181818181819,0.7302597402597403,0.07406509560910889,210
230,0.004604721069335937,7.595293007051165e-05,0.0050274372100830075,8.231783922909585e-05,entropy,3,10,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7142857142857143,0.8392857142857143,0.625,0.6909090909090909,0.7818181818181819,0.7302597402597403,0.07406509560910889,210
231,0.004685020446777344,8.354012822813033e-05,0.004925823211669922,0.00011716623520016808,entropy,3,10,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.7142857142857143,0.8392857142857143,0.625,0.6909090909090909,0.7818181818181819,0.7302597402597403,0.07406509560910889,210
232,0.004548883438110352,3.9151960522924265e-05,0.004880762100219727,6.233131724465738e-05,entropy,3,10,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7142857142857143,0.8392857142857143,0.625,0.6909090909090909,0.7818181818181819,0.7302597402597403,0.07406509560910889,210
233,0.004728364944458008,0.00023014215337373094,0.0049533843994140625,8.246153860987516e-05,entropy,3,10,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.6909090909090909,0.7818181818181819,0.7481168831168831,0.08491793583978355,102
234,0.004592752456665039,0.00011432846823031664,0.004952716827392578,5.579553070823073e-05,entropy,3,15,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 2}",0.7142857142857143,0.6785714285714286,0.625,0.6909090909090909,0.7090909090909091,0.6835714285714285,0.03195016358769523,346
235,0.004662227630615234,2.284015145563674e-05,0.004931259155273438,0.00012178129761752121,entropy,3,15,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 5}",0.7142857142857143,0.6785714285714286,0.625,0.6909090909090909,0.7090909090909091,0.6835714285714285,0.03195016358769523,346
236,0.0046253204345703125,0.00010197929362863502,0.0052034854888916016,0.0006339105355204206,entropy,3,15,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.7142857142857143,0.6785714285714286,0.625,0.6909090909090909,0.7090909090909091,0.6835714285714285,0.03195016358769523,346
237,0.004626321792602539,0.00012334666701652408,0.004994344711303711,7.228423536219638e-05,entropy,3,15,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.7142857142857143,0.6785714285714286,0.625,0.6909090909090909,0.7090909090909091,0.6835714285714285,0.03195016358769523,346
238,0.004841327667236328,0.0003722581603436473,0.012794256210327148,0.0153373425616658,entropy,3,15,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 50}",0.7142857142857143,0.6785714285714286,0.625,0.6909090909090909,0.7090909090909091,0.6835714285714285,0.03195016358769523,346
239,0.004603958129882813,0.0001222336131305171,0.004910135269165039,9.620142101089891e-05,entropy,3,15,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.6909090909090909,0.7090909090909091,0.7335714285714285,0.0841245231918736,208
240,0.0046898841857910155,0.0002316022866508925,0.004979944229125977,9.05279583251692e-05,entropy,3,20,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.6785714285714286,0.6785714285714286,0.625,0.6909090909090909,0.8363636363636363,0.7018831168831169,0.07099763749784155,328
241,0.004575014114379883,0.00014144721475039325,0.004877233505249023,4.402051557382617e-05,entropy,3,20,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.6785714285714286,0.6785714285714286,0.625,0.6909090909090909,0.8363636363636363,0.7018831168831169,0.07099763749784155,328
242,0.004589509963989258,0.00015653993809405467,0.0049059391021728516,6.516534134068493e-05,entropy,3,20,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.6785714285714286,0.6785714285714286,0.625,0.6909090909090909,0.8363636363636363,0.7018831168831169,0.07099763749784155,328
243,0.004608440399169922,0.00010425555675484389,0.004942941665649414,0.00010913753625773433,entropy,3,20,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.6785714285714286,0.6785714285714286,0.625,0.6909090909090909,0.8363636363636363,0.7018831168831169,0.07099763749784155,328
244,0.0046268939971923825,0.00013567082240927467,0.004940128326416016,4.58938362980675e-05,entropy,3,20,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 50}",0.6785714285714286,0.6785714285714286,0.625,0.6909090909090909,0.8363636363636363,0.7018831168831169,0.07099763749784155,328
245,0.004467821121215821,1.920452405006302e-05,0.00486140251159668,8.90145782942064e-05,entropy,3,20,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 100}",0.7321428571428571,0.875,0.625,0.6909090909090909,0.8363636363636363,0.7518831168831169,0.09219713675400501,85
246,0.004707527160644531,0.00023029123924308152,0.005062580108642578,0.0003698792671968653,entropy,3,25,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 2}",0.6785714285714286,0.6785714285714286,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.6801948051948052,0.08544477503060299,351
247,0.004556131362915039,7.562393795484222e-05,0.004894733428955078,4.160769673338365e-05,entropy,3,25,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 5}",0.6785714285714286,0.6785714285714286,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.6801948051948052,0.08544477503060299,351
248,0.004759073257446289,0.00016879685177375721,0.004934501647949219,0.00011063160554342437,entropy,3,25,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.6785714285714286,0.6785714285714286,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.6801948051948052,0.08544477503060299,351
249,0.004590606689453125,6.576232726050945e-05,0.004903554916381836,0.00010707962075010535,entropy,3,25,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.6785714285714286,0.6785714285714286,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.6801948051948052,0.08544477503060299,351
250,0.004633951187133789,0.00010468203693885917,0.004949140548706055,0.00011219507159688416,entropy,3,25,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 50}",0.6785714285714286,0.6785714285714286,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.6801948051948052,0.08544477503060299,351
251,0.004481983184814453,6.808616839895733e-05,0.004893732070922851,6.62308446191455e-05,entropy,3,25,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.7321428571428571,0.875,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.7301948051948053,0.11370702812149876,215
252,0.0049400806427001955,0.0002538510316114436,0.004927635192871094,5.205065830269423e-05,entropy,4,2,2,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7142857142857143,0.8392857142857143,0.625,0.7454545454545455,0.8,0.7448051948051949,0.07383519503808025,114
